Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
-0.9553593397140503,-0.4638289213180542,49.75,4.6984638402136625e-11,-0.9999657273292542,1.0000343322753906,"tensor(70995., device='cuda:0', grad_fn=<DivBackward0>)","tensor(3679.0046, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.17219504714012146,0.08153921365737915,57.15625,4.863665026277886e-12,-0.984907329082489,1.0153239965438843,"tensor(65952.4531, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3459.4639, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.5815049409866333,0.7989544868469238,58.6875,1.4210854715202004e-14,-0.9573610424995422,-inf,"tensor(56967.7109, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3741.4231, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.5421464443206787,0.6142734885215759,61.25,8.530065542800003e-12,-0.8533891439437866,-inf,"tensor(53237.8633, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2717.2305, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.0514628887176514,0.8599553108215332,57.875,5.115907697472721e-13,-0.856662929058075,-inf,"tensor(50991.5898, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2306.3159, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.4430577754974365,1.1000276803970337,57.78125,2.1325163857000007e-12,-0.827533483505249,-inf,"tensor(49898.7891, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2291.2661, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.570436477661133,1.2573025226593018,57.9375,4.228617456192296e-12,-0.7998631000518799,-inf,"tensor(50870.4883, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2490.2349, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.191160202026367,1.347307801246643,56.5,3.197442310920451e-14,-0.7960928082466125,-inf,"tensor(70296.7656, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2544.3743, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.1749250888824463,1.542462706565857,56.71875,2.589928271845565e-12,-0.7420356273651123,-inf,"tensor(98241.5156, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2497.7217, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.564899206161499,1.5655884742736816,55.28125,3.525180147789797e-12,-0.6916998028755188,-inf,"tensor(67117.6250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1984.5026, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.4060511589050293,1.765284538269043,53.96875,7.51754214434186e-12,-0.6653196215629578,-inf,"tensor(91038.4922, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2116.6196, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.816786766052246,1.243425965309143,33.375,4.604316927725449e-12,-0.9729471802711487,-inf,"tensor(69172.3203, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5457.1738, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.2855224609375,1.1058319807052612,48.15625,8.881784197001252e-12,-0.8150472640991211,-inf,"tensor(50868.2461, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3050.8884, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.4516494274139404,1.0176666975021362,53.0625,2.106403940160817e-11,-0.8816693425178528,-inf,"tensor(49608.1562, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2282.6284, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.4423491954803467,1.0438768863677979,53.21875,9.240608278560103e-12,-0.8221046924591064,-inf,"tensor(49537.2031, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2239.5715, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
