Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
0.965844452381134,0.4765177369117737,64.375,1.2825296380469808e-12,-0.9644025564193726,-inf,"tensor(18993.0820, device='cuda:0', grad_fn=<DivBackward0>)","tensor(7096.2573, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.017006825655698776,0.014651871286332607,39.875,2.877698079828406e-13,-0.9972045421600342,1.0028033256530762,"tensor(144821.7812, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3549.9099, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.5810192823410034,-0.7534602284431458,34.96875,2.133848653329551e-11,-0.9999993443489075,1.0000007152557373,"tensor(26325.3477, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2753.4792, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.7719268798828125,-0.8030807375907898,33.25,6.963318810448982e-11,-0.9999997019767761,1.0000003576278687,"tensor(25266.4199, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3094.7441, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.7182954549789429,-0.8170939087867737,31.125,3.197442310920451e-12,-0.9999997615814209,1.000000238418579,"tensor(26293.8848, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3376.6160, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-1.1137319803237915,-0.5496490597724915,39.40625,1.2789769243681803e-11,-0.9999971389770508,1.0000028610229492,"tensor(24528.3613, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2810.7173, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.07827978581190109,0.09162610024213791,45.90625,1.0943246309125243e-11,-0.9998096823692322,1.0001903772354126,"tensor(603460.8750, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2628.3179, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.4540892541408539,0.828517735004425,43.09375,5.115907697472721e-13,-0.9525620937347412,-inf,"tensor(4794260., device='cuda:0', grad_fn=<DivBackward0>)","tensor(2910.6699, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.1656879037618637,0.08852240443229675,39.5625,1.4551915228366852e-11,-0.9905409216880798,1.0095493793487549,"tensor(20664.8145, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2851.7634, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.32342544198036194,-0.1341278851032257,40.90625,7.194245199571014e-12,-0.9893486499786377,1.0107660293579102,"tensor(19509.5156, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2600.2368, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
