Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
2.319582462310791,1.1526604890823364,210.375,1.2789769243681803e-13,-0.8602844476699829,-inf,"tensor(52009.4727, device='cuda:0', grad_fn=<DivBackward0>)","tensor(46428.2500, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.0886309146881104,1.9232717752456665,39.09375,2.0293455804676341e-10,-0.7432684898376465,-inf,"tensor(177114.3906, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3973.5225, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.5521178245544434,1.8926745653152466,39.0625,3.482014676592371e-11,-0.7783594131469727,-inf,"tensor(81229.1406, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4499.9741, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.1449978351593018,2.033243417739868,35.84375,3.552713678800501e-13,-0.7194576859474182,-inf,"tensor(218904.7188, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4100.7227, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.574470281600952,1.8091826438903809,35.8125,1.0746958878371515e-11,-0.7980496883392334,-inf,"tensor(75522.7422, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4120.4297, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.2714316844940186,2.0555896759033203,36.0625,1.3509193763638905e-12,-0.67641681432724,-inf,"tensor(171364.8594, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3521.6438, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.7630059719085693,1.835444688796997,35.03125,8.812950369474493e-11,-0.7689322233200073,-inf,"tensor(63934.8828, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4044.0286, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.028836250305176,1.777488112449646,23.75,3.2741809263825417e-11,-0.824958324432373,-inf,"tensor(107383.3984, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6135.0044, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.147409439086914,0.9550880193710327,18.0,1.6575540939811617e-10,-0.8213114738464355,-inf,"tensor(52173.7109, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6621.1079, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.663325786590576,1.1626029014587402,41.125,2.2172486069393926e-11,-0.8324100375175476,-inf,"tensor(48613.5977, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3093.5007, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.9475905895233154,1.20096755027771,39.46875,1.1746159600534156e-11,-0.8299180269241333,-inf,"tensor(47256.0039, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2908.3560, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.092613935470581,1.2286778688430786,40.71875,1.7195134205394424e-12,-0.8209154009819031,-inf,"tensor(46544.1445, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2667.0728, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.2275054454803467,1.2777557373046875,41.1875,2.2737367544323206e-11,-0.8115594983100891,-inf,"tensor(45969.7852, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2595.7007, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.2166762351989746,1.3314517736434937,42.25,1.2825296380469808e-12,-0.8122071623802185,-inf,"tensor(46043.9805, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2475.4370, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.4873855113983154,1.4027202129364014,41.0,1.4210854715202004e-14,-0.8090465664863586,-inf,"tensor(44932.0547, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2469.9541, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.4450113773345947,1.433587670326233,40.65625,2.566835632933362e-13,-0.8184425830841064,-inf,"tensor(45103.8555, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2575.8708, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.592406749725342,1.488165020942688,39.875,7.993605777301127e-13,-0.7787808775901794,-inf,"tensor(44436.8242, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2576.0771, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.6118154525756836,1.4915965795516968,40.125,1.2158274387275014e-11,-0.7972882390022278,-inf,"tensor(44427.1875, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2491.8132, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.59175181388855,1.5337673425674438,42.375,3.197442310920451e-14,-0.7776699066162109,-inf,"tensor(44339.1992, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2364.0857, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.629453182220459,1.506508708000183,41.5,5.2878590395266656e-11,-0.7675862312316895,-inf,"tensor(44266.7461, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2354.2412, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.568591833114624,1.5304224491119385,41.1875,5.331290964250002e-11,-0.7961074709892273,-inf,"tensor(44544.3438, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2344.4690, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.64561128616333,1.6197185516357422,41.0625,4.5787729163748736e-10,-0.7785394191741943,-inf,"tensor(44181.6641, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2268.5325, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.6614325046539307,1.5739152431488037,40.96875,2.0548984736024067e-10,-0.8069623708724976,-inf,"tensor(44054.0039, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2279.4641, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.6912155151367188,1.644635558128357,41.59375,9.613732032676126e-11,-0.7872335314750671,-inf,"tensor(43946.7266, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2169.2598, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.7988219261169434,1.6225340366363525,41.5625,5.640288236463675e-11,-0.7932084798812866,-inf,"tensor(43621.6172, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2215.2239, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.750300168991089,1.6087677478790283,41.78125,1.1004885891452432e-10,-0.7694424390792847,-inf,"tensor(43678.8789, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2227.7144, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.7939541339874268,1.644988775253296,41.53125,1.4210854715202004e-14,-0.7931237816810608,-inf,"tensor(43477.8477, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2236.0210, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.770275354385376,1.6477380990982056,41.625,2.8776980798284058e-11,-0.7773016691207886,-inf,"tensor(43580.2305, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2198.8184, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.796130418777466,1.692926287651062,42.09375,1.7408297026122455e-13,-0.7582523226737976,-inf,"tensor(43450.9844, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2174.0483, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.8169662952423096,1.7014650106430054,41.90625,3.091749078976136e-12,-0.7796598672866821,-inf,"tensor(43416.8320, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2152.6064, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.7955026626586914,1.6522870063781738,43.03125,2.9878322038712213e-12,-0.8005878329277039,-inf,"tensor(43451.5195, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2192.5305, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.8619277477264404,1.7193266153335571,42.5625,3.552713678800501e-15,-0.7775401473045349,-inf,"tensor(43302.6289, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2141.5647, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.7836713790893555,1.7062571048736572,42.375,1.8417267710901797e-11,-0.7847849130630493,-inf,"tensor(43596.1172, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2185.5171, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.765247106552124,1.6907879114151,42.375,2.0463630789890885e-12,-0.8057631850242615,-inf,"tensor(43547., device='cuda:0', grad_fn=<DivBackward0>)","tensor(2118.2788, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.854902505874634,1.7118628025054932,42.125,1.2789769243681803e-11,-0.7899479269981384,-inf,"tensor(43214.0625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2125.6677, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.866912364959717,1.7562360763549805,42.5,3.7756819892820204e-10,-0.7724201083183289,-inf,"tensor(43186.9883, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2128.2021, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.8280603885650635,1.7222496271133423,42.6875,4.657696450749427e-11,-0.7745203971862793,-inf,"tensor(43329.9531, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2125.8525, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.7454354763031006,1.7701979875564575,42.625,6.474820679613913e-13,-0.7933207750320435,-inf,"tensor(43601.1914, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2122.8679, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.8500194549560547,1.6802732944488525,42.625,2.877698079828406e-13,-0.7880966663360596,-inf,"tensor(43341.8281, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2135.5828, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.8129212856292725,1.7461248636245728,42.0,1.2789769243681803e-13,-0.7741503119468689,-inf,"tensor(43351.4141, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2174.8484, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
