Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
2.4089090824127197,1.195385456085205,218.0,1.68839164871315e-10,-0.8564680218696594,-inf,"tensor(51296.7734, device='cuda:0', grad_fn=<DivBackward0>)","tensor(49366.5117, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.5121110677719116,2.3241939544677734,38.5,1.3656631381309126e-11,-0.8085885047912598,-inf,"tensor(1612400.1250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5134.7412, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7287012338638306,2.001161813735962,42.28125,1.4100720591159188e-11,-0.7803894281387329,-inf,"tensor(508780.1250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3744.2458, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.7416396141052246,1.890587568283081,43.1875,2.877698079828406e-13,-0.7664151787757874,-inf,"tensor(371248.1562, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3313.2271, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.4155917167663574,2.029588460922241,43.0,2.8776980798284058e-11,-0.7802420258522034,-inf,"tensor(1172886.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4139.8735, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8419123888015747,1.9011272192001343,46.21875,4.496403249731884e-11,-0.7657645344734192,-inf,"tensor(256899.9531, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2377.7637, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.6973214149475098,1.9078794717788696,35.15625,4.106937012693379e-12,-0.7707192301750183,-inf,"tensor(460001.3750, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4027.3867, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8927586078643799,1.846828818321228,39.25,1.2825296380469808e-12,-0.7614837884902954,-inf,"tensor(284873.7500, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3203.9194, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.6371153593063354,2.3845343589782715,33.75,4.3379522196573816e-11,-0.7490137815475464,-inf,"tensor(1407604.5000, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3740.1128, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.8472144603729248,2.2761709690093994,41.84375,9.094947017729282e-13,-0.7659040689468384,-inf,"tensor(612411., device='cuda:0', grad_fn=<DivBackward0>)","tensor(3169.9854, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.49144446849823,2.4338433742523193,39.40625,2.2737367544323206e-11,-0.7722673416137695,-inf,"tensor(2301589.2500, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2996.1455, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.377272844314575,2.25620698928833,29.65625,1.2158274387275014e-11,-0.7944058775901794,-inf,"tensor(179246.2188, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4115.9453, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.142021417617798,1.7951065301895142,26.84375,1.0632916769282019e-10,-0.7920059561729431,-inf,"tensor(48760.4531, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4531.6792, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.0091776847839355,2.0194249153137207,21.390625,3.2741809263825417e-11,-0.8367128372192383,-inf,"tensor(55674.6602, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6148.2832, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.6297857761383057,1.4883027076721191,24.015625,4.0587622152088443e-10,-0.8327793478965759,-inf,"tensor(50927.6875, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5283.5303, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.0488498210906982,1.5327483415603638,29.203125,1.2159162565694714e-10,-0.7890400290489197,-inf,"tensor(47759.6680, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4969.2051, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.102522373199463,1.5871747732162476,30.484375,9.439204973205051e-11,-0.7956234812736511,-inf,"tensor(47853.8633, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4901.0137, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
2.976673126220703,1.4473986625671387,32.21875,5.115907697472721e-13,-0.7773104906082153,-inf,"tensor(48139.2969, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4824.8457, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.3512022495269775,1.5561515092849731,31.46875,5.6843418860808015e-12,-0.7799769043922424,-inf,"tensor(46174.7461, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4795.1392, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.0560691356658936,1.4744958877563477,30.96875,5.595612861952759e-11,-0.8147161602973938,-inf,"tensor(47371.6562, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4689.2065, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.143648386001587,1.4856103658676147,31.078125,2.2737367544323206e-13,-0.7971985936164856,-inf,"tensor(46885.9961, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4666.2856, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.2067525386810303,1.5511434078216553,29.84375,1.0943246309125243e-11,-0.8131240010261536,-inf,"tensor(46853.3867, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4669.7690, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
3.1274213790893555,1.4819560050964355,29.671875,4.739408865361838e-11,-0.8396917581558228,-inf,"tensor(47207.2188, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4641.4014, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
