Annualised Sharpe,Average Annualised Return,Average Components,Min Weight,Max Drawdown,Calmar Ratio,Loss: Utility Target,cardinality_target_penalty,Loss: Vol Target,Loss: Min Weight
1.5576775074005127,0.6867611408233643,63.53125,1.0880185641326534e-12,-0.9501673579216003,-inf,"tensor(54074.0039, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3089.2529, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.17231197655200958,-0.09085708856582642,35.28125,1.2825296380469808e-10,-0.9999914169311523,1.0000085830688477,"tensor(69187.0391, device='cuda:0', grad_fn=<DivBackward0>)","tensor(6596.3804, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.8097326755523682,-0.6147336959838867,11.7734375,8.612662583118436e-09,-0.9999998211860657,1.000000238418579,"tensor(103865.9688, device='cuda:0', grad_fn=<DivBackward0>)","tensor(10096.9131, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
-0.7544679045677185,-0.38723626732826233,21.09375,5.1159076974727213e-11,-0.9998459219932556,1.0001541376113892,"tensor(74941.4531, device='cuda:0', grad_fn=<DivBackward0>)","tensor(8163.5693, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
0.1917983889579773,0.07733140140771866,31.203125,9.094947017729282e-13,-0.975598931312561,1.023048996925354,"tensor(60083.2930, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5938.0210, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.3117644786834717,0.5959426760673523,55.71875,4.106937012693379e-12,-0.8247302770614624,-inf,"tensor(59641.9570, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2393.1333, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.0447643995285034,0.9493198394775391,61.1875,9.094947017729282e-13,-0.8404781818389893,-inf,"tensor(343759.1250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2909.9343, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.539553165435791,0.7269797325134277,51.9375,5.827338611652522e-12,-0.885776937007904,-inf,"tensor(55765.1445, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3464.0298, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.5070940256118774,0.6116634011268616,56.625,1.1510792319313623e-12,-0.7852904200553894,-inf,"tensor(54153.5586, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2657.9072, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
1.4807926416397095,0.7006627321243286,50.65625,5.551115123125783e-13,-0.8544830083847046,-inf,"tensor(58485.8945, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2390.0283, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)","tensor(0., device='cuda:0', grad_fn=<DivBackward0>)"
